positive,text
1,打席に立っても三振ばっかりなのだけど、少しずつバットにボールが当たってきている、と信じたい。昨日よりも前進していると信じよう。
1,成功するまで続ければ失敗じゃないぞー！
1,YouTubeでは、連番タイトルを取り入れると、結構見てもらいやすくなるっぽい。
1,掃除は無料でスッキリ感を味わえるエンタメである。
1,行動するしかねーよ。
1,SBIソシャレン、開始4分以内で満額終了。
1,ワークマン、マジで人気だ。
1,とにかく打席に立つ。それしかねーぞー！
1,久々にクリック合戦を突破！
1,株価爆上げやんけ！
1,日経平均、続伸か！
1,ワークマンが熱い！（確信）
1,日経、コロナバブルになってるー！
1,ダウ爆上げやないかーい！
1,TOPIX、4%上昇してるやんけ！
1,日経先物、続伸！
1,不動産屋がルームツアー動画出したら再生回数取れそうだけどね！すでにやってるところもあるけど！
1,毎月記帳しておけば、確定申告時に混乱しないので、オススメ！
1,福岡市の人達は会釈をしてくれる！温かい人が多いと思う。
1,免許センターへ行った時、講師の方から、「もし地震が起きたら避難誘導しますので、私の指示に従うようにお願い致します」的なアナウンスがあった。万が一の地震に備えることは良いこと！
1,7月、涼しかったなぁ！
1,ゆうゆうメルカリ便、3枚に切り分ける必要がないからめちゃ楽！
2,もち麦ご飯を味わっている
2,おかずはしゃけフレーク
2,なーつくさがー
2,近所の薬局のBGMが青春な曲ばかりだった
1,メモ　M1　12/2
2,生もちきなこチロルおいしそ！
2,帰りに駄菓子買うわ
2,昨日と同じ場所にねこちゃんがいてくれるのうれしいよなぁ
2,M1楽しみ！
2,自転車で歌いながら通り過ぎた男の子　いい歌声だ
1,晩ごはん一平ちゃんの焼きそば！
2,こいっびーとたちはとても幸せそうに
2,キムチうまい
2,キレートレモンおいしいな
1,吉本落ち着く
2,今日M1だぜ
2,M1でハイスタかかるの嬉しい
2,今日は気圧が落ち着いてて過ごしやすい
2,マクポおいしかった　安いし
1,グリコのカフェオレ飲んでる
2,おさいほうセットとかいろいろあるんだなぁ
1,さっきユーミンを爆音で流してた車いた
2,ダンダントダンダンダダダント♪
2,混ぜご飯をいただいてる
1,はなおかじったさま…
2,オールウェイズインマイハートステイゴールド！！
2,月がきれいに浮かんでる
2,プチオムライス作った！
2,お風呂でマンガを読みながらキレートレモン飲むわ
2,古典的なオムライスを作って食べた
2,オムライスにはまっている
2,ねずみのおもちゃの背中が破れて縫い物を久々にしたら楽しかった
2,たまには手芸センタートーカイに行ってみるといいかもしれない
2,ドリップコーヒーをいただいている
2,部屋がいい香りになる
2,あなたの優しさをわたしは何に例えよう
2,同級生の集まりである一人の男の子が私に下ネタの話題をふったとき　とっさに守ってくれる人が数人いた
2,わたしもそれと気づかせないほどのさりげなさで誰かを守れたら
2,ごはんにさ、ステーキソースかけていためるのおいしいよ
2,部屋に雪を持ち込んで猫に見せた
2,すいとんをいただいている
1,豆腐とすいとんのスープ作ってる
2,もう少しすいとんを食べたい気がする
1,メモ　お吸い物の素で炊くご飯
2,今年もありがとね！
2,クラシックハイライトも面白いんだと知った
1,ぽくも隕石見たい
2,さっきご近所でよく声をかけてくれるひとにバッタリ会って新年の挨拶ができた　よかった
2,パンの耳でフレンチトーストつくった！
1,きみはぼーくの薬箱さ_
2,耳をすませばいいよな
2,三太郎の日さん、ありがとうございます！いただきます！
1,子猫が大きくなってきたのでもうすぐ去勢　無事に済みますように
2,今日の陽射しのあたたかさよ
2,月が綺麗だそうですね
2,豚のトンカツ用が150円で手に入りトンテキを焼いた
1,録画してたお正月のお笑い番組つけて　お夜食食べてた
2,チュルリー可愛すぎるだろう
2,台湾のパイナップルケーキを初めて食べたんだ
2,ご飯にツナのせてお醤油たらして食べる
1,嵐のあの透明の衣装を着てるとこ見たいな
1,ハラショ！って流行りそうじゃない？
1,ホモチョコ…？ハラショ！！
1,ウーチャンかわいい…
2,ザバスのココア味おいしいな
2,今日はお日様があったかいな
2,さっきコンビニ行ったんだけどいろんな恵方巻きあるね　一口サイズとか高級感のあるやつとか
2,本のバレンタインいいな！
2,風が春のにおい
2,ララランド途中までみて残り録画してる！
2,色がきれいな映画だ
2,きれいなパフェだ
1,がんもどき好き
2,歩いてきた　動くと気持ちいいね
2,録画したララランド見ますか
2,子猫がじっと私を見ている時がよくあるけど　私のことでかい猫だと思ってるかもな
2,古本を買った
2,日差しがだんだん柔らかく暖かくなってくる
2,ついた！
2,お散歩してる猫さんも最近よくいるね　うちの子猫も散歩よろこぶかな
1,変わった雲をみた
1,あったかいね
2,バニラシェイク飲む
2,春の夜のにおい
2,外気持ちいいねぇ
2,風はつめたいけどお日様があったかい…
2,けっこう歩いた　気持ちいい
1,ただいま。たくさんあるいた
2,めも　フルーチェ　生クリーム
2,あ思い出した　いつか生クリームでフルーチェ　つくろう
2,walk聴いてます…
2,よこやまけんさま…
2,ケンタッキーのビスケットずっと食べてないなぁ美味しそうだ
2,スタンドにある空気圧のやりかた覚えたい
1,ウスバカゲロウはアリジゴクのこども…？
2,聴き慣れてくると令和いいね！R1年だね
2,トランスポーター見てた　ジェイソンステイサムカッコいい！！
1,ホビット観てる
2,またラッシー飲みたい　作りたい
1,ラッシー作ってみたけどなんか違う…
2,フランス映画は静かに流れてく
1,さっきすれ違いざまにおじいさんが放屁した
1,アメリカのホラー映画の怖さは派手だ
2,ラッコズかわいいな
2,スーパーカップのバニラ食べちゃお
2,洗車もしたし！
1,ゲームボーイで好きだったのは？
2,おばあちゃんとじゃんけんしたり…
2,ちびまるこちゃんのおこづかい大作戦？もやってた
1,今日は夏みたい
1,自分の気持ちは自分で守んなきゃね
1,そうか、気楽に生きれば問題は解決する、か
1,ハッピー令和！
2,タイタニックを初めてみた　ディカプリオ可愛い…
1,いつも死を見つめている人が今日は少し楽しそうだ　あなたにとって気分のいい旅になるといいな
1,ちまき食べたくなってきた
2,最強の二人、素敵だった…ドリス大好き
1,ドロー4って言ってなかった　わたしドロフォーって呼んでた
2,あごだしでしかもキムチなんだからおいしいだろう
1,ゆうパックの配達員見つかったのね
1,キムチにりんごは入れないほうが美味しい
1,貴理ちゃん大丈夫だよ！貴理ちゃんはまた恋愛したければできるし　したくなければしないでもいいし！どうか気を落とさないでね！
2,キャッチミーイフユーキャンおもしろかったなぁ！
1,BIRTHという入浴剤を買った！
1,夕方から涼しい
1,非常食に羊羹いくつか置いといてもいいかもね
1,今薬局で買ってきたチーズと生ハムをつまむ
1,アボカドおいしいな
1,山ちゃんと蒼井優！！
2,夕方の風気持ちいいね
1,朝マック！
2,すこしひんやりしてそれもいいね
1,凪のお暇ドラマになるんだね！
1,雨の匂いのする風
2,涼しくて心地いい
2,エリーゼかな…ルマンドもいいな…
1,ピルクルを初めて飲んでる
1,あなたがいれば　泣けるほど〜幸せになる_
2,時間を超えた　永遠を信じたくなる_
2,林遣都はすごい
2,HEY!HEY!HEY!でジャニーさんの話よくしてて楽しかった
1,たい焼きにマーガリンつけるのか
1,音楽の日見よ
2,パソコンの外れたキーボードをなおせた！
1,トータルテンボスかっこいいな　流されてない
1,青汁王子のリプ欄おもしろい
1,土用餅食べた　赤福に似てる
2,ファンキーガッツマンって言えやｗｗ
1,あゆの本か…内容気になる…
1,朝マック買ってきた！
2,塩ふきこんぶきゅうりまたいただいてるおいしい
1,月明かりがまぶしい
2,星ドラでクーポンもらったからナゲットを買ってきた！お得に買えた　ありがとう！
2,口笛を上手にふく男性とすれ違った　口笛を久しぶりに聞いた
1,ビタミンFのセッちゃんは泣いた
1,人形のことが出てくるあたりから勝手に号泣した
2,きょうりゅうに粘土で肉付けするガチャガチャ面白そう
2,涼しくなった
1,日差しが柔らかくなった　まだ暑いけど
2,生のクラフトコーラ…おいしそうだ
1,本当はチョコレートドーナツ食べたかったけどマドレーヌ食べてる
2,夜風気持ちいいね
1,みんなラピュタ見てるのかな
1,キング…まこっちゃん…
1,お昼は塩やきそば！
2,ポートボールって遊び？あったよな
1,涼しい
2,ソフト麺なつかしいなぁ
2,またメープルのカフェラテのんでる
1,こどもの頃よく家にあったロールケーキ食べてる
2,今日キングオブコント！
1,朝マック！
2,キングオブコントの録画見てる　GAG爆笑した
2,イカツイオウム返し…なんでわからへんねんに爆笑した
2,メモ　ツナ缶におしょうゆ
1,城島リーダー結婚するんだ
1,ぽっくんもりぼん買って読んでた　りぼんとなかよし両方買ってもらってたって子もいたな
2,空気がひんやりして最高！
2,ノッティングヒルの恋人のジュリアロバーツきれい
2,ラストがハッピーだとそのあと気が軽くていいや
1,朝マックお持ち帰り
1,がんちゃん出てるね！
2,Bitteおいしかった
2,懐かしい…！！
2,さんさんさんさわやかさんくみ〜
2,エスケープフロムL.A見てる　夜風を利用して飛んで移動とかめっちゃくちゃで面白いな
2,テルマエロマエ面白かった！
1,テルマエロマエ見てる
1,お風呂ではたらく細胞ブラック読むわ
1,無印のカフェラテ美味しかったなー
2,レディボーデンのカラースプレーおいしそう…
1,朝マックお持ち帰り
1,アウトオブサイト見てる
1,爆問太田すごいな
1,めも　カップショートケーキ
1,味覇気になるな
1,早く良くなるといいね！
1,ババシャツ買っとかなきゃ
2,生もちきなこのチロルおいち…
2,うれしいな　英考ちゃん軽くて好き
2,英考ちゃん名古屋港にいるんだ
1,つぎの夜から〜か・け・る満月より〜
1,ニノ結婚かぁ
1,匂わせる女シリーズ最高
1,おやつはキャラメルコーン
1,無罪モラトリアムは永遠に色あせない
1,モルヒネを歌いながらの帰り道を思い出す
1,はじめて食べたな…おいしい…
1,そうゆうことも、行ってみてはじめてわかったことだから行ってよかった
1,闇が広がる素晴らしかった
1,トレンドにジャガーさんってあったのでピューッと吹くジャガー思い出した
1,昔の上司からポコパンタウン招待のラインがきた　元気そうだ
1,ふと上司のことを思い出していた…彼女はまだたばこをくゆらしているだろうか
2,あー笑った　うちの猫全部やる
1,M1は12/22ね
2,ガーナの焦がしミルクおいしい…
1,スターウォーズに出てるボールみたいなロボかわいいな
1,ファミマの焼肉ピラフなつかしいな…
1,朝マック、グラコロ！
1,鍋に入れる小さいおもちが気になる
1,除夜の鐘は風情があるだろう
1,検索ちゃんは年末ってかんじだ
2,新聞紙で窓拭いた
1,M1録画してあるよ
2,猫にぬるいお湯をあげてみたらけっこう飲むので　寒い時期はお湯のがいいかもしれない
2,録画したM1を少しだけ見た　ニューヨーク爆笑した
2,生クリームバーガーか　素敵だな
2,今日もたけのこの里を食べた　おいしい…
1,ホッカイロおなかに貼ってる　あったかい
2,信長が断トツかっこいいだろう
1,今年最後のゴミ出しは明日か
1,ガキ使見てる
1,たけしが歌ってるの初めて見た
2,今年もありがとね！来年もよろしくね！
1,みんな今日は夜更かしだね
2,ターミナル見てる　トムハンクスは面白いなぁ
1,みんなおもち食べた？
1,今年のしゃべくり、時間短いんだね
2,しゃべくりなごむなぁ好き
2,相変わらずなかんじでわいわいがやがやしてるの救い
1,善悪を超えたどこかに庭園がある　そこで会いましょう
1,君とのロマンスは人生柄続きはしないことを知ったって歌詞　気になるな
2,これのバナナナッツマフィンがすごくおいしい…すごく甘い…
1,昔は不二家のレストランがあった
1,天白キャンパスって塩釜口のとこだよね
2,リッツパーティーいいな
1,ダイナミックコードの迷場面集をちらと見ていた
1,秋みたいな雲
2,江戸むらさきのショートコント！
2,ハリガネロックもいたな！
2,スピードワゴン、ペナルティ、アルファルファ、田上よしえ、プラスドライバー、アメデオ、
1,片手で持って食べるクレープが食べたいんだ
1,朝マック！
1,災害用のとこにストックしとこ
2,郡司さんがアスレチックやってるとこチラッと見ただけだけど爆笑した
1,まぁ意外と癒されるけどね…面白いし…
1,火曜日生まれ
2,イヌヌワンかわいい
1,膀胱炎で病院に行って、だいぶ楽になった！
1,少しあったかくて過ごしやすいね
1,マッキーの曲で好きなやつ8選とかやろうよ
1,Cicadaはすごくいいよ
1,青春はビーズののれんの向こうがわ
2,お昼はやきそば！
2,100円ショップにマスク売ってた！よかった！
1,海老名メロンパンいただいた　みどりいろだね！
2,サーベーサーベサーベレジーナ！
1,蘇きになる
2,R1ヒューマン中村さん爆笑した！
1,マスカレードホテルさんま出てた？
2,ああ無印のチーズケーキおいし
1,朝マック！
2,菜の花最高においしいよな
2,セクシーコマンドー外伝がトレンドに！
2,キニナル　ファミマ　プチダブルキャラメルプリン
2,土曜はなんだかインスタントラーメンが食べたくなる
1,よくわかってないんだけど、ゴルフやる方のメーカーさんなのかな
2,ちゃんとしたつくりで長く使えそうだね
2,最高だなぁ
1,志村けんとマツコが夫婦のコントを見ていた
1,子供の頃はいしのようことよく夫婦のコントやってた
2,そこまで言う！はやみゆう！しょうゆ！ラー油！アイラブユー！
1,ファミマのイチゴミルクおいしそうだな
2,そしたらベンジーあーたしをーグレッチでぶってー♪
1,今日の百合子ちゃんのマスクかわいかった！
2,ご近所物語の歩だいすき
2,いかれた君のbaby〜_
2,昨日からフィッシュマンズを聴いている
2,トムハンクスの言葉…トムハンクスは偉大だ！
2,メモ　セブン　シフォンケーキ
1,今日は半袖でちょうどいいな
1,パスタにステーキソースかけて食べます
1,マドンナはコロナの抗体持ってるのか！強いな！
2,パソコンのYT Studioからドラフト編集で公開できました！
1,アメトークの鳥貴族の回見てた
1,山芋の鉄板焼き美味しそうだったな
2,ラブサイケデリコのlowも好きだ
2,ピザオブデスのTシャツ着てる人を見かけたわ_
1,山芋おいしいわ
2,浜崎あゆみ役の子の演技がひどいに笑ってしまった
2,メモ　セブン　パンケーキ
2,カラスノエンドウで遊んでいた
2,メンタリスト久々に見てる
2,晩ご飯は焼き鳥！テイクアウト！
1,窓を開けて雨のにおいをかいでいる
2,最近きのこの山も好きだけども
2,紙飛行機を作って猫と遊んでいる
2,餃子の皮でピザか…おいしそうだな…
2,ごまだんごがおいしすぎる
1,メモ　ダイソー　ハンモック
2,ステイゴールドといえばハイスタさ
1,火花見ながらいただきましゅ
2,太鼓の太鼓のお兄さん！！
2,神谷先輩おもろいよね
1,娼年気になるな
2,いろんなお店が営業再開してるみたいね
1,おいしそう
1,ぐみの木の実ってどんな味かな　気になる
1,明らかに理不尽なDMに冷静に対処されててすごい！しかもいくつも対策を提案してて親切…！
1,雨上がりの匂い
1,夏のようね
2,今日の風はおれに！！
2,晩ごはんはピザ
2,窓開けてる　風が気持ちいい
2,アンジャッシュといえば爆笑オンエアバトルでやってた紙芝居の桃太郎さんのコントが大好きだった
1,文春に書いてあった「渡部さんは昔から乱交クラブに参加していた」に笑ってしまった
1,クラブじゃないパーティーか
1,今日は窓開けると気持ちいいね　ジメジメしない
2,湿度低くてやさしい風も吹いて快適
2,居心地いいね　星も出てるね
1,おなかすいたけどもう夜遅いから空腹を楽しみましょうね
1,お昼はサッポロ一番みそラーメン豆苗入り
2,笑った　なんでそんな笑顔なん
2,ドリカムの時間旅行聴こうぜ　今まさにぴったりの曲だぜ
2,指輪をくれる♪2012年の金環食まで〜
2,この歌子供の頃からカセットで聞いてたけど今も聞いてるなんてすごいな
2,プラムいただいた！ありがとう！
1,かんださやかのis this love
2,老人と海いい映画だったなぁ
2,めも　あとで　今度は虹を見にいこう　笑顔の行方　かくされた狂気　二人のdifference聞く
2,メガネ越しの空を聞いている
2,図書館で借りた空の写真集ってきれいな響き
2,今聴いてる曲　この恋はハードボイルド
2,アルバム　ミリオンキッシーズの曲を順に聞いていくわ
1,琥珀の月を聞いている
2,ジグザグジギーのチンピラのコント爆笑した
1,メルカリアプリも治ったみたい　よかった！
2,頭痛ーるも見れた！
2,出前一丁＋豆苗
2,フライパンでゆでたまご作れるのか　いいな
2,鍋でも茹でるだけなんだけどさ、なんかフライパンのほうが早くて手軽なかんじするな
1,一人称やつがれはどうだろう
2,〜初期のドリカムを聴きながら〜
2,パソコンにマイクが内蔵されていたことを今知りびっくりしている
2,やっぱ人のセックスを笑うな見ちゃうな
1,劇場気になるな
2,お昼はトンテキ！
2,ダブル浅野なつかしい…
2,エスパーニャ〜太陽と歌を求めてー
1,ぐっさん家好きですよ
2,又吉さんの物語は素敵よね　純文学…
1,劇場見た
1,お昼の大雨で梅雨明けたんじゃないかしら
2,ルマンドおいしい
1,さけるチーズを明日の朝ごはんに
1,あいすまんじゅう気になる
1,宇多田ヒカルのin my roomをナウプレイング
2,パーパーのコントも好きだなぁ
2,ニッキューナナも面白い！
2,家庭教師のコント笑った　アーユーセックスマシン？？
1,タイムアフタータイム♪
1,おかゆ食べるとおなかすくんだよな
1,ハーデンダッツか　いいな…
1,レディボーデンも好きだ…
1,熱田神宮方面で花火あったのか
1,寝台列車ってロマンチックだよなぁ　動画見ただけで乗ったことないけど
2,涼しいね
2,プロに感謝…
1,新喜劇の人ずっと変わらなくてすごいな
1,雨降りそうな匂い…？
2,しかも風が冷たくて気持ちいいわね
1,久しぶりにあゆ聴いてる
1,急に藤野可織さんの爪と目が気になっている
2,真あじの旨味ソーセージ3本いただいたわ
1,急に空高いな
1,月見パイ気になる
1,めも　ピーマン　塩昆布　ごま油　醤油あえる
2,いかれたきみはベイベ〜
2,お昼はやきそば！
1,高橋由美子はなつかしいな
1,昨日ラブレターズのひと夢に出てきたな
1,最近見なかった先輩と偶然会った　元気そうでよかった
1,月見パイおいしいな
2,ウォールフラワーのアンダーソン先生好き
2,フレンズのフィービーの旦那さんになる人ね
1,みんなもやってみてくりくり！
1,ひんやりな気温ね
2,今日キングオブコントか
2,涼しいと散歩も気持ちいいな
2,空気階段のおばあちゃんの霊も最高よね
2,ニューヨーク面白かった！
2,ジャンポケも面白かった！
2,ダイソーのスイートポテト案外美味しい
1,フラカンの深夜高速には救われるな
1,江國香織の落下する夕方と泳ぐのに〜を買っておけばよかったかな
2,食後のおやつはエリーゼ
1,ナイトシフトで目の負担減らそうぜ
2,三角チョコパイ楽しみだな
2,おやつはアポパイ
2,ファミマのホットビスケットおいしい…ありがとうファミマ…
1,さっき車に乗っていた輩にからかわれたんだけど、第一声がおねえさんだったので許します…
2,泳ぐのに安全でも適切でもありませんと落下する夕方お得に買えました！ありがとう！
2,さっき外で金木犀の香り少しした気がした
2,落下する夕方おもしろい
1,スーパーで買ってきた広島焼をいただいてるわ
2,この気温、温度、金木犀の香り…ありがたや
2,圏外なおった！
1,始末終わり
2,弓を弾いているイケオジが吉川晃司に見えて仕方ないなと思っていたらまさかのご本人
2,これ、しかも舞台は京都か（西本願寺映った
1,日本国内でコンビニや飲食店のアルバイトっていったって、うちの身内がスシローとかカフェとかの面接に行ったら、メチャクチャな倍率で採用されねーと言ってたぞ。地元のパリピ系カフェで、5人採用予定のところに500人応募遭ったらしいから。京都の清水五条でこれ。
2,これまでの学生支援策は、親の収入とかも含めて低所得でないといけなかったのですが、休業支援金なら収入の減り具合で、減収者自身で申請できる点が「使える」ポイント。
2,うちの身内もバイト先をクビにはなっていないため、この制度を使うように進言している。
1,素人考えですが、使えるものは使えって感じで、思いついたまま言いました。失礼しました。
2,なんかさ、新型コロナウイルス対策の支援策に関しては、しっかり声を上げて伝えていくことで、ある程度柔軟な施策が出てくるなという印象。最初は使えなさ過ぎて死にそうって感じでしたけど…まだまだ行きわたっていない部分のフォロー、頼みますよという思いです。
2,よっしゃー終わったー首痛いわ（２回目敏感ペットボトル出したら寝よ、いやちょっとお腹空いたからなんか買ってmogmogするか…
1,あーとにかくゴミ出しゴミ出し
1,何かの鳥がめっちゃ鳴いてるけどニャンズはお腹いっぱいで誰も気に留めない様子
2,京都駅のベルマートで買ったカズチーの評判がよかったので通販でお取り寄せ。なんか発送まで1カ月ぐらいかかるみたいだけど
2,短いけどそこそこしっかり眠れたかな
1,まあすぐに埋まるんだろうな
1,バイトでシフトに入れてもらえなくなった人とか必見
1,ちなみに、この減免制度、京都市の内容を確認すると、①とりあえず支払期限が来るものは支払え②減免の結果は後から還付金という形で返す③支払いがしんどい場合は1年猶予制度を活用すべしとのことでした
1,なので、今すぐ住民税を払う余裕がないっ場合は1年間猶予できる制度を使って支払わずにおき、減免制度で何割かを減免するように手続きしてから、減免結果の金額を1年後に支払う、と流れになるのかな？住民税を支払えるなら、支払っておいて減免後の還付金を、ってパターンは申請忘れないように…
1,住民税減免制度は、個人事業主だけでなくて給与所得者も利用できますよ。休業手当出てなくて困ってる人は、条件に当てはまるかどうかぜひ自治体のサイトにて確認を。
1,リモートデスクトップは遅いに決まってる。通信速度に余裕がないと辛いよな。分かる。
1,新型コロナウイルス関連の情報は、分かりにくいことが多い。ので、①YouTubeで情報収集②これはと思う制度は一次情報（厚生労働省とか経産省とかのサイト、自治体のサイト）を確認③分かりにくい部分を分かりやすく解説しているYouTube動画をもう一度探して見るって手順が自分の中で確立してる
2,えねっちけのオンデマンドで麒麟の桶狭間の回をも一回観よ
1,あっ、言い忘れてたけど、京都市の場合、100%減免ではなく、最大でも70%減免でした。多分自治体によって条件とか減免割合違うと思うので、そこんとこよろしくです。
2,今のアパートに暮らすようになってもうすぐ8年。ねこたまはようやく玄関先にゴミ箱を導入する決心をした。
2,鯖棒寿司、京都ならいづうさんだけど、鳥取米子駅で買える米吾の吾左衛門鮓の焼き鯖寿司もおいしい…
2,前もちょっと話題にした、カリオストロの城っぽい南紀白浜のホテル。美術館としても営業するんだな。中に入ってみたい。
2,今日は手羽先をジョージフォアマングリルで焼き、小松菜と油揚げの煮浸し。はるさめときゅうりとワカメのごま和え。
2,さっきCMで流れた天橋立の宿泊施設に興味アリ
1,まぁ当然だけどな（意味深
1,自分自身はバブル最終組だから、入社内定もらった直後ぐらいにバブル崩壊。同期は200人入社したけど、数年で半分に「減らされてた」。タコ部屋に押し込められて辞めた人、配属が希望と違うといって辞めた人、いろいろいたな。10年ぐらい下の世代が入らず下っ端の仕事ばかりしてたのに、いきなり（続
2,そういうタイミングで、良い上司、良い職場に当たったのは本当に運が良かった。仕事、辞めちゃったけど最後に挨拶した人たちは10年来の付き合いだった当時の職場の人たち。
2,プログラミングして自分の思った通りに動いたり、自分で便利ツール作って仕事量を劇的に減らしたり、気合いと根性で動かない環境構築終わらせたり。そういう成功体験はプラスになってるかな？
1,そう言えばもう夏至が近いもんだから日が長いですよね
2,旅行、行きたい植田正治写真美術館熊本のコイン式温泉ホテル川久伊根の舟屋エクスプレス銀河尾道金沢神戸伊予灘ものがたりしまなみ海道
2,温泉では下呂温泉黒川温泉乳頭温泉とか？
2,食べたいものは…クレープリーチロルさんのクレープ四国まんなか千年ものがたりの遊山箱尾道ラーメンとからさわのアイスクリン讃岐うどん浦上にあるフルーツパーラーいわながの各種デザート小倉、門司港の回転寿司由比港の桜海老かき揚げ利久とかの牛たん定食肥薩おれんじ食堂のコース料理
2,よめ子さんのYouTubeは一時期見てた。ユーモアがあっていいんだよな。
2,給付金はよ来いー
2,今日から県外へのお出かけが可能_( 'ω' )_
2,こちらから早速インストール。陽性の人が登録しないと成り立たないシステムだと思うけれど、さて、どうなるかな…
1,ふと「会いに行きたい」と思った瞬間が、実は最後のタイミングだったとか意外とある気がする。
2,青春18きっぷでのんびりと普通列車に乗車するのと、最新設備や食事などの楽しみがセットになった特急・観光列車に乗るのとは、楽しみ方がかなり違う。
2,普通電車の中は、その土地の方言に満ちている。学校帰りの学生や地元のおばちゃんが話す声がダイレクトに聞こえるから。何となく、旅してる感じがするんだよね。関西エリアに帰ってくると「戻ってきた」って感じになるのも関西弁が聞こえてきたタイミング。
1,観光電車や特急列車には、そういうのがあまりなく。ちょっと贅沢なご飯を食べられる観光列車で相席なんかになると、その場限りの会話を楽しむこともできる。だけど、たまにいろいろ「自慢」したい人がいるのでめんどくさいです。
1,だから、座席を確保するときは、そのようなことにならないようになるたけ注意する。1人用の席を選ぶ、2人のときは2人で満席になる座席を選ぶなど。
1,そういやもうすぐ日食なので観察用グラス売ってますって出てたなあ
2,リーメントという沼を見つけてしまいましたぜ、ミニチュア好きなみなさん
2,上品な変態がサイコー（意味不明
2,いや、一緒だった
2,所さんあんまし変わらないなあ。うらやましいわあ
2,ジョンソンアンドジョンソンとP&amp;Gが頭の中でごっちゃになる。パンパース出してたのはどっちだっけ。値段高いけど品質良かった記憶がある。
2,今日、オラひさしぶりにコメダに行くんだ（フラグ
2,眠れないし風呂に入ってローソンでまたスマホくじとお試し引換券です商品ゲットしてくっかな
1,今日は晩ご飯作る気力残らないなと考え。うどん買っといた
1,「生きろ、そなたは美しい」「死ね、ブス」Twitterで見たらしい
2,にゃんこタロットで占いもできそう大アルカナしかないけど
2,ゼリー寄せが好きな人におすすめ
2,ちょっと東京都知事選のポスター掲示板の全体像を見てみたいんだけど！
1,今はもうない実家の裏手に酒造メーカーがあって…何か大変なことが起こっているとは全く思わず、後からニュースで事件を知った。酒造メーカーもなくなり、今はマンションになってます。
2,結構時間がかかってるけどなんとかかんとか…
1,大葉を刻み入れたらもっと爽やかになったのになー
2,安かった鶏のセセリを荒く切って入れているので噛みごたえはある
2,久しぶりに高橋さんの本を読みたくなりました。買おうっと。
1,市民は火葬料無料という市民区民は恵まれていると思います！
1,同じ政令指定都市の広島市や大阪市は公営斎場5カ所あるのな。京都市は1ヵ所。
1,京都市の斎場は式場もないので、葬儀場は別に確保せなあかんね。
2,映画の「パプリカ」初めて見たけど、映像がきれい
2,めっちゃにてる！京都駅！京都駅！
2,ゆずニャンが朝から膝にくるとは珍しいいつもはポンちゃんの役目なのに
1,そういや、あの豪快な先輩は、パプリカの時田に似てる、顔は西郷どんだけと（出身は…島根やったっけか？あれ？
2,パプリカで博士が変なこと言い出したとき、あぁ？平沢進の歌詞？って思いました
2,住民税非課税世帯なら緊急小口資金とか利用しておくに越したことないよな…
2,その状態が1年後も続けば返済免除もあるようだし…
2,それでも誰かの役に立つこともあると思いたい
2,プライザー：高品質、外国人風ミニチュアならココKATO：高品質、日本人のミニチュアならココリーメント：人形以外のミニチュアならココがいいかもOdoria：中国から送られる。当たり外れ大きいが良いものも。HO：使いやすいサイズ（撮影的にNゲージ：小さすぎて鼻息で飛ぶ、扱い要注意
1,大昔、UNIX（正確にはH社独自のHI-UX3050）で、ビット一個一個塗りつぶしてワイングラス片手にしてるモーグリとチョコボ描いたことある時効ですよね（　＾ω＾）ゴメンナサイ
2,残ったひじきの煮物はひじきチャーハン
2,それにしても、あんなに小さいNゲージの人形、どうやって塗ってるんだろう。すごいわ。
1,わたし頑張れーモイちょっとモイちょっと
1,クライアント様回答待ちのも返ってきそうやけどそっちはある程度進めといたわ
1,スーパークレイジー君好感度爆上がり？
2,おけいはんてもう7代目までいってるのか…
2,眠たいし肩凝ってきたおなかすいたようなすいてないようなシャウエッセンいまから焼くか買っていたサラミのスライスを食べるかウーロン茶飲むか…
2,そういや、大学の単位が足りなくて実は卒業できてないと焦る夢とか家に帰らないといけないのにそちらの方向になかなか向かえない夢とか乗る電車の方向間違えて戻ろうと乗り換えたらわけわからん終点について絶望する夢とか見なくなったなーーーッ
2,会社辞めたら見事に見なくなった正確には何処かに勤務するということをしなくなってから
2,仕事の締切りはあるけれど、根本的に嫌でイヤでイヤでイヤでたまらない、という状況にまでは追い込まれてないからな
2,とっとり券購入店舗３２４２８８４７０券の金額を見ながら考えて組み合わせた
1,情報が目に入り、どう思うかまでの間にはさまざまな影響がある。その影響の片寄りが自分を形成してる。1つ1つにはオリジナリティがなくても、そこから受けるイメージは体験の数だけ違うよね。誰にでも片寄りはある、人によって受け入れやすさが違うだけ。完全にわかり合うことなどなくても、ほんの
2,一瞬だけ、通じ合えるような気持ちになれる瞬間は、だからこそ貴重で大切にしたい。
2,これおいしいですよねこの写真すっごく好きとか
1,未来永劫正しいものなんて何もない教の信者です
2,かわいい！
2,JR九州ってお得なきっぷ多いんだけど、2日で新幹線も含めて1万円で乗り放題っておいしくない？
2,博多から熊本、鹿児島って感じで九州の西側を動くならこれで十分。長崎や宮崎、大分にも行きたいってなると、行く場所は絞らないといけないと思うけど。何なら2枚買って4日間なら満足できるかも。
2,TVerで見るか、えーと
1,鳥取市と米子市は離れてるんだよなあ
